year	rel_temperature	rel_pptn
80408	-1.3592	-0.304499831
80407	-1.3593	-0.304640803
80406	-1.3594	-0.304781775
80405	-1.3595	-0.304922747
80404	-1.3596	-0.305063719
80403	-1.3597	-0.305204692
80402	-1.3598	-0.305345664
80401	-1.3599	-0.305486636
80400	-1.36	-0.305627608
80399	-1.3601	-0.30576858
80398	-1.3602	-0.305909552
80397	-1.3603	-0.306050524
80396	-1.3604	-0.306191497
80395	-1.3605	-0.306332469
80394	-1.3606	-0.306473441
80393	-1.3607	-0.306614413
80392	-1.3608	-0.306755385
80391	-1.3609	-0.306896357
80390	-1.361	-0.307037329
80389	-1.3611	-0.307178302
80388	-1.3612	-0.307319274
80387	-1.3613	-0.307460246
80386	-1.3614	-0.307601218
80385	-1.3615	-0.30774219
80384	-1.3616	-0.307883162
80383	-1.3617	-0.308024134
80382	-1.3618	-0.308165107
80381	-1.3619	-0.308306079
80380	-1.362	-0.308447051
80379	-1.3621	-0.308588023
80378	-1.3622	-0.308728995
80377	-1.3623	-0.308869967
80376	-1.3624	-0.309010939
80375	-1.3625	-0.309151912
80374	-1.3626	-0.309292884
80373	-1.3627	-0.309433856
80372	-1.3628	-0.309574828
80371	-1.3629	-0.3097158
80370	-1.363	-0.309856772
80369	-1.3631	-0.309997744
80368	-1.3632	-0.310138717
80367	-1.3633	-0.310279689
80366	-1.3634	-0.310420661
80365	-1.3635	-0.310561633
80364	-1.3636	-0.310702605
80363	-1.3637	-0.310843577
80362	-1.3638	-0.310984549
80361	-1.3639	-0.311125522
80360	-1.364	-0.311266494
80359	-1.3641	-0.311407466
80358	-1.3642	-0.311548438
80357	-1.3643	-0.31168941
80356	-1.3644	-0.311830382
80355	-1.3645	-0.311971354
80354	-1.3646	-0.312112327
80353	-1.3647	-0.312253299
80352	-1.3648	-0.312394271
80351	-1.3649	-0.312535243
80350	-1.365	-0.312676215
80349	-1.3651	-0.312817187
80348	-1.3652	-0.312958159
80347	-1.3653	-0.313099132
80346	-1.3654	-0.313240104
80345	-1.3655	-0.313381076
80344	-1.3656	-0.313522048
80343	-1.3657	-0.31366302
80342	-1.3658	-0.313803992
80341	-1.3659	-0.313944964
80340	-1.366	-0.314085937
80339	-1.3661	-0.314226909
80338	-1.3662	-0.314367881
80337	-1.3663	-0.314508853
80336	-1.3664	-0.314649825
80335	-1.3665	-0.314790797
80334	-1.3666	-0.314931769
80333	-1.3667	-0.315072742
80332	-1.3668	-0.315213714
80331	-1.3669	-0.315354686
80330	-1.367	-0.315495658
80329	-1.3671	-0.31563663
80328	-1.3672	-0.315777602
80327	-1.3673	-0.315918574
80326	-1.3674	-0.316059547
80325	-1.3675	-0.316200519
80324	-1.3676	-0.316341491
80323	-1.3677	-0.316482463
80322	-1.3678	-0.316623435
80321	-1.3679	-0.316764407
80320	-1.368	-0.316905379
80319	-1.3681	-0.317046352
80318	-1.3682	-0.317187324
80317	-1.3683	-0.317328296
80316	-1.3684	-0.317469268
80315	-1.3685	-0.31761024
80314	-1.3686	-0.317751212
80313	-1.3687	-0.317892185
80312	-1.3688	-0.318033157
80311	-1.3689	-0.318174129
80310	-1.369	-0.318315101
80309	-1.3691	-0.318456073
80308	-1.3692	-0.318597045
80307	-1.3693	-0.318738017
80306	-1.3694	-0.31887899
80305	-1.3695	-0.319019962
80304	-1.3696	-0.319160934
80303	-1.3697	-0.319301906
80302	-1.3698	-0.319442878
80301	-1.3699	-0.31958385
80300	-1.37	-0.319724822
80299	-1.3701	-0.319865795
80298	-1.3702	-0.320006767
80297	-1.3703	-0.320147739
80296	-1.3704	-0.320288711
80295	-1.3705	-0.320429683
80294	-1.3706	-0.320570655
80293	-1.3707	-0.320711627
80292	-1.3708	-0.3208526
80291	-1.3709	-0.320993572
80290	-1.371	-0.321134544
80289	-1.3711	-0.321275516
80288	-1.3712	-0.321416488
80287	-1.3713	-0.32155746
80286	-1.3714	-0.321698432
80285	-1.3715	-0.321839405
80284	-1.3716	-0.321980377
80283	-1.3717	-0.322121349
80282	-1.3718	-0.322262321
80281	-1.3719	-0.322403293
80280	-1.372	-0.322544265
80279	-1.3721	-0.322685237
80278	-1.3722	-0.32282621
80277	-1.3723	-0.322967182
80276	-1.3724	-0.323108154
80275	-1.3725	-0.323249126
80274	-1.3726	-0.323390098
80273	-1.3727	-0.32353107
80272	-1.3728	-0.323672042
80271	-1.3729	-0.323813015
80270	-1.373	-0.323953987
80269	-1.3731	-0.324094959
80268	-1.3732	-0.324235931
80267	-1.3733	-0.324376903
80266	-1.3734	-0.324517875
80265	-1.3735	-0.324658847
80264	-1.3736	-0.32479982
80263	-1.3737	-0.324940792
80262	-1.3738	-0.325081764
80261	-1.3739	-0.325222736
80260	-1.374	-0.325363708
80259	-1.3741	-0.32550468
80258	-1.3742	-0.325645652
80257	-1.3743	-0.325786625
80256	-1.3744	-0.325927597
80255	-1.3745	-0.326068569
80254	-1.3746	-0.326209541
80253	-1.3747	-0.326350513
80252	-1.3748	-0.326491485
80251	-1.3749	-0.326632457
80250	-1.375	-0.32677343
80249	-1.3751	-0.326914402
80248	-1.3752	-0.327055374
80247	-1.3753	-0.327196346
80246	-1.3754	-0.327337318
80245	-1.3755	-0.32747829
80244	-1.3756	-0.327619262
80243	-1.3757	-0.327760235
80242	-1.3758	-0.327901207
80241	-1.3759	-0.328042179
80240	-1.376	-0.328183151
80239	-1.3761	-0.328324123
80238	-1.3762	-0.328465095
80237	-1.3763	-0.328606067
80236	-1.3764	-0.32874704
80235	-1.3765	-0.328888012
80234	-1.3766	-0.329028984
80233	-1.3767	-0.329169956
80232	-1.3768	-0.329310928
80231	-1.3769	-0.3294519
80230	-1.377	-0.329592872
80229	-1.3771	-0.329733845
80228	-1.3772	-0.329874817
80227	-1.3773	-0.330015789
80226	-1.3774	-0.330156761
80225	-1.3775	-0.330297733
80224	-1.3776	-0.330438705
80223	-1.3777	-0.330579677
80222	-1.3778	-0.33072065
80221	-1.3779	-0.330861622
80220	-1.378	-0.331002594
80219	-1.3781	-0.331143566
80218	-1.3782	-0.331284538
80217	-1.3783	-0.33142551
80216	-1.3784	-0.331566482
80215	-1.3785	-0.331707455
80214	-1.3786	-0.331848427
80213	-1.3787	-0.331989399
80212	-1.3788	-0.332130371
80211	-1.3789	-0.332271343
80210	-1.379	-0.332412315
80209	-1.3791	-0.332553287
80208	-1.3792	-0.33269426
80207	-1.3793	-0.332835232
80206	-1.3794	-0.332976204
80205	-1.3795	-0.333117176
80204	-1.3796	-0.333258148
80203	-1.3797	-0.33339912
80202	-1.3798	-0.333540092
80201	-1.3799	-0.333681065
80200	-1.38	-0.333822037
80199	-1.3801	-0.333963009
80198	-1.3802	-0.334103981
80197	-1.3803	-0.334244953
80196	-1.3804	-0.334385925
80195	-1.3805	-0.334526897
80194	-1.3806	-0.33466787
80193	-1.3807	-0.334808842
80192	-1.3808	-0.334949814
80191	-1.3809	-0.335090786
80190	-1.381	-0.335231758
80189	-1.3811	-0.33537273
80188	-1.3812	-0.335513702
80187	-1.3813	-0.335654675
80186	-1.3814	-0.335795647
80185	-1.3815	-0.335936619
80184	-1.3816	-0.336077591
80183	-1.3817	-0.336218563
80182	-1.3818	-0.336359535
80181	-1.3819	-0.336500507
80180	-1.382	-0.33664148
80179	-1.3821	-0.336782452
80178	-1.3822	-0.336923424
80177	-1.3823	-0.337064396
80176	-1.3824	-0.337205368
80175	-1.3825	-0.33734634
80174	-1.3826	-0.337487313
80173	-1.3827	-0.337628285
80172	-1.3828	-0.337769257
80171	-1.3829	-0.337910229
80170	-1.383	-0.338051201
80169	-1.3831	-0.338192173
80168	-1.3832	-0.338333145
80167	-1.3833	-0.338474118
80166	-1.3834	-0.33861509
80165	-1.3835	-0.338756062
80164	-1.3836	-0.338897034
80163	-1.3837	-0.339038006
80162	-1.3838	-0.339178978
80161	-1.3839	-0.33931995
80160	-1.384	-0.339460923
80159	-1.3841	-0.339601895
80158	-1.3842	-0.339742867
80157	-1.3843	-0.339883839
80156	-1.3844	-0.340024811
80155	-1.3845	-0.340165783
80154	-1.3846	-0.340306755
80153	-1.3847	-0.340447728
80152	-1.3848	-0.3405887
80151	-1.3849	-0.340729672
80150	-1.385	-0.340870644
80149	-1.3851	-0.341011616
80148	-1.3852	-0.341152588
80147	-1.3853	-0.34129356
80146	-1.3854	-0.341434533
80145	-1.3855	-0.341575505
80144	-1.3856	-0.341716477
80143	-1.3857	-0.341857449
80142	-1.3858	-0.341998421
80141	-1.3859	-0.342139393
80140	-1.386	-0.342280365
80139	-1.3861	-0.342421338
80138	-1.3862	-0.34256231
80137	-1.3863	-0.342703282
80136	-1.3864	-0.342844254
80135	-1.3865	-0.342985226
80134	-1.3866	-0.343126198
80133	-1.3867	-0.34326717
80132	-1.3868	-0.343408143
80131	-1.3869	-0.343549115
80130	-1.387	-0.343690087
80129	-1.3871	-0.343831059
80128	-1.3872	-0.343972031
80127	-1.3873	-0.344113003
80126	-1.3874	-0.344253975
80125	-1.3875	-0.344394948
80124	-1.3876	-0.34453592
80123	-1.3877	-0.344676892
80122	-1.3878	-0.344817864
80121	-1.3879	-0.344958836
80120	-1.388	-0.345099808
80119	-1.3881	-0.34524078
80118	-1.3882	-0.345381753
80117	-1.3883	-0.345522725
80116	-1.3884	-0.345663697
80115	-1.3885	-0.345804669
80114	-1.3886	-0.345945641
80113	-1.3887	-0.346086613
80112	-1.3888	-0.346227585
80111	-1.3889	-0.346368558
80110	-1.389	-0.34650953
80109	-1.3891	-0.346650502
80108	-1.3892	-0.346791474
80107	-1.3893	-0.346932446
80106	-1.3894	-0.347073418
80105	-1.3895	-0.34721439
80104	-1.3896	-0.347355363
80103	-1.3897	-0.347496335
80102	-1.3898	-0.347637307
80101	-1.3899	-0.347778279
80100	-1.39	-0.347919251
80099	-1.3901	-0.348060223
80098	-1.3902	-0.348201195
80097	-1.3903	-0.348342168
80096	-1.3904	-0.34848314
80095	-1.3905	-0.348624112
80094	-1.3906	-0.348765084
80093	-1.3907	-0.348906056
80092	-1.3908	-0.349047028
80091	-1.3909	-0.349188
80090	-1.391	-0.349328973
80089	-1.3911	-0.349469945
80088	-1.3912	-0.349610917
80087	-1.3913	-0.349751889
80086	-1.3914	-0.349892861
80085	-1.3915	-0.350033833
80084	-1.3916	-0.350174805
80083	-1.3917	-0.350315778
80082	-1.3918	-0.35045675
80081	-1.3919	-0.350597722
80080	-1.392	-0.350738694
80079	-1.3921	-0.350879666
80078	-1.3922	-0.351020638
80077	-1.3923	-0.35116161
80076	-1.3924	-0.351302583
80075	-1.3925	-0.351443555
80074	-1.3926	-0.351584527
80073	-1.3927	-0.351725499
80072	-1.3928	-0.351866471
80071	-1.3929	-0.352007443
80070	-1.393	-0.352148415
80069	-1.3931	-0.352289388
80068	-1.3932	-0.35243036
80067	-1.3933	-0.352571332
80066	-1.3934	-0.352712304
80065	-1.3935	-0.352853276
80064	-1.3936	-0.352994248
80063	-1.3937	-0.35313522
80062	-1.3938	-0.353276193
80061	-1.3939	-0.353417165
80060	-1.394	-0.353558137
80059	-1.3941	-0.353699109
80058	-1.3942	-0.353840081
80057	-1.3943	-0.353981053
80056	-1.3944	-0.354122025
80055	-1.3945	-0.354262998
80054	-1.3946	-0.35440397
80053	-1.3947	-0.354544942
80052	-1.3948	-0.354685914
80051	-1.3949	-0.354826886
80050	-1.395	-0.354967858
80049	-1.3951	-0.35510883
80048	-1.3952	-0.355249803
80047	-1.3953	-0.355390775
80046	-1.3954	-0.355531747
80045	-1.3955	-0.355672719
80044	-1.3956	-0.355813691
80043	-1.3957	-0.355954663
80042	-1.3958	-0.356095636
80041	-1.3959	-0.356236608
80040	-1.396	-0.35637758
80039	-1.3961	-0.356518552
80038	-1.3962	-0.356659524
80037	-1.3963	-0.356800496
80036	-1.3964	-0.356941468
80035	-1.3965	-0.357082441
80034	-1.3966	-0.357223413
80033	-1.3967	-0.357364385
80032	-1.3968	-0.357505357
80031	-1.3969	-0.357646329
80030	-1.397	-0.357787301
80029	-1.3971	-0.357928273
80028	-1.3972	-0.358069246
80027	-1.3973	-0.358210218
80026	-1.3974	-0.35835119
80025	-1.3975	-0.358492162
80024	-1.3976	-0.358633134
80023	-1.3977	-0.358774106
80022	-1.3978	-0.358915078
80021	-1.3979	-0.359056051
80020	-1.398	-0.359197023
80019	-1.3981	-0.359337995
80018	-1.3982	-0.359478967
80017	-1.3983	-0.359619939
80016	-1.3984	-0.359760911
80015	-1.3985	-0.359901883
80014	-1.3986	-0.360042856
80013	-1.3987	-0.360183828
80012	-1.3988	-0.3603248
80011	-1.3989	-0.360465772
80010	-1.399	-0.360606744
80009	-1.3991	-0.360747716
80008	-1.3992	-0.360888688
80007	-1.3993	-0.361029661
80006	-1.3994	-0.361170633
80005	-1.3995	-0.361311605
80004	-1.3996	-0.361452577
80003	-1.3997	-0.361593549
80002	-1.3998	-0.361734521
80001	-1.3999	-0.361875493
80000	-1.4	-0.362016466
79999	-1.4007	-0.36198376
79998	-1.4014	-0.361951054
79997	-1.4021	-0.361918349
79996	-1.4028	-0.361885643
79995	-1.4035	-0.361852938
79994	-1.4042	-0.361820232
79993	-1.4049	-0.361787527
79992	-1.4056	-0.361754821
79991	-1.4063	-0.361722116
79990	-1.407	-0.36168941
79989	-1.4077	-0.361656705
79988	-1.4084	-0.361623999
79987	-1.4091	-0.361591294
79986	-1.4098	-0.361558588
79985	-1.4105	-0.361525882
79984	-1.4112	-0.361493177
79983	-1.4119	-0.361460471
79982	-1.4126	-0.361427766
79981	-1.4133	-0.36139506
79980	-1.414	-0.361362355
79979	-1.4147	-0.361329649
79978	-1.4154	-0.361296944
79977	-1.4161	-0.361264238
79976	-1.4168	-0.361231533
79975	-1.4175	-0.361198827
79974	-1.4182	-0.361166122
79973	-1.4189	-0.361133416
79972	-1.4196	-0.36110071
79971	-1.4203	-0.361068005
79970	-1.421	-0.361035299
79969	-1.4217	-0.361002594
79968	-1.4224	-0.360969888
79967	-1.4231	-0.360937183
79966	-1.4238	-0.360904477
79965	-1.4245	-0.360871772
79964	-1.4252	-0.360839066
79963	-1.4259	-0.360806361
79962	-1.4266	-0.360773655
79961	-1.4273	-0.36074095
79960	-1.428	-0.360708244
79959	-1.4287	-0.360675539
79958	-1.4294	-0.360642833
79957	-1.4301	-0.360610127
79956	-1.4308	-0.360577422
79955	-1.4315	-0.360544716
79954	-1.4322	-0.360512011
79953	-1.4329	-0.360479305
79952	-1.4336	-0.3604466
79951	-1.4343	-0.360413894
79950	-1.435	-0.360381189
79949	-1.4357	-0.360348483
79948	-1.4364	-0.360315778
79947	-1.4371	-0.360283072
79946	-1.4378	-0.360250367
79945	-1.4385	-0.360217661
79944	-1.4392	-0.360184955
79943	-1.4399	-0.36015225
79942	-1.4406	-0.360119544
79941	-1.4413	-0.360086839
79940	-1.442	-0.360054133
79939	-1.4427	-0.360021428
79938	-1.4434	-0.359988722
79937	-1.4441	-0.359956017
79936	-1.4448	-0.359923311
79935	-1.4455	-0.359890606
79934	-1.4462	-0.3598579
79933	-1.4469	-0.359825195
79932	-1.4476	-0.359792489
79931	-1.4483	-0.359759783
79930	-1.449	-0.359727078
79929	-1.4497	-0.359694372
79928	-1.4504	-0.359661667
79927	-1.4511	-0.359628961
79926	-1.4518	-0.359596256
79925	-1.4525	-0.35956355
79924	-1.4532	-0.359530845
79923	-1.4539	-0.359498139
79922	-1.4546	-0.359465434
79921	-1.4553	-0.359432728
79920	-1.456	-0.359400023
79919	-1.4567	-0.359367317
79918	-1.4574	-0.359334611
79917	-1.4581	-0.359301906
79916	-1.4588	-0.3592692
79915	-1.4595	-0.359236495
79914	-1.4602	-0.359203789
79913	-1.4609	-0.359171084
79912	-1.4616	-0.359138378
79911	-1.4623	-0.359105673
79910	-1.463	-0.359072967
79909	-1.4637	-0.359040262
79908	-1.4644	-0.359007556
79907	-1.4651	-0.358974851
79906	-1.4658	-0.358942145
79905	-1.4665	-0.358909439
79904	-1.4672	-0.358876734
79903	-1.4679	-0.358844028
79902	-1.4686	-0.358811323
79901	-1.4693	-0.358778617
79900	-1.47	-0.358745912
79899	-1.4707	-0.358713206
79898	-1.4714	-0.358680501
79897	-1.4721	-0.358647795
79896	-1.4728	-0.35861509
79895	-1.4735	-0.358582384
79894	-1.4742	-0.358549679
79893	-1.4749	-0.358516973
79892	-1.4756	-0.358484268
79891	-1.4763	-0.358451562
79890	-1.477	-0.358418856
79889	-1.4777	-0.358386151
79888	-1.4784	-0.358353445
79887	-1.4791	-0.35832074
79886	-1.4798	-0.358288034
79885	-1.4805	-0.358255329
79884	-1.4812	-0.358222623
79883	-1.4819	-0.358189918
79882	-1.4826	-0.358157212
79881	-1.4833	-0.358124507
79880	-1.484	-0.358091801
79879	-1.4847	-0.358059096
79878	-1.4854	-0.35802639
79877	-1.4861	-0.357993684
79876	-1.4868	-0.357960979
79875	-1.4875	-0.357928273
79874	-1.4882	-0.357895568
79873	-1.4889	-0.357862862
79872	-1.4896	-0.357830157
79871	-1.4903	-0.357797451
79870	-1.491	-0.357764746
79869	-1.4917	-0.35773204
79868	-1.4924	-0.357699335
79867	-1.4931	-0.357666629
79866	-1.4938	-0.357633924
79865	-1.4945	-0.357601218
79864	-1.4952	-0.357568512
79863	-1.4959	-0.357535807
79862	-1.4966	-0.357503101
79861	-1.4973	-0.357470396
79860	-1.498	-0.35743769
79859	-1.4987	-0.357404985
79858	-1.4994	-0.357372279
79857	-1.5001	-0.357339574
79856	-1.5008	-0.357306868
79855	-1.5015	-0.357274163
79854	-1.5022	-0.357241457
79853	-1.5029	-0.357208752
79852	-1.5036	-0.357176046
79851	-1.5043	-0.35714334
79850	-1.505	-0.357110635
79849	-1.5057	-0.357077929
79848	-1.5064	-0.357045224
79847	-1.5071	-0.357012518
79846	-1.5078	-0.356979813
79845	-1.5085	-0.356947107
79844	-1.5092	-0.356914402
79843	-1.5099	-0.356881696
79842	-1.5106	-0.356848991
79841	-1.5113	-0.356816285
79840	-1.512	-0.35678358
79839	-1.5127	-0.356750874
79838	-1.5134	-0.356718168
79837	-1.5141	-0.356685463
79836	-1.5148	-0.356652757
79835	-1.5155	-0.356620052
79834	-1.5162	-0.356587346
79833	-1.5169	-0.356554641
79832	-1.5176	-0.356521935
79831	-1.5183	-0.35648923
79830	-1.519	-0.356456524
79829	-1.5197	-0.356423819
79828	-1.5204	-0.356391113
79827	-1.5211	-0.356358408
79826	-1.5218	-0.356325702
79825	-1.5225	-0.356292997
79824	-1.5232	-0.356260291
79823	-1.5239	-0.356227585
79822	-1.5246	-0.35619488
79821	-1.5253	-0.356162174
79820	-1.526	-0.356129469
79819	-1.5267	-0.356096763
79818	-1.5274	-0.356064058
79817	-1.5281	-0.356031352
79816	-1.5288	-0.355998647
79815	-1.5295	-0.355965941
79814	-1.5302	-0.355933236
79813	-1.5309	-0.35590053
79812	-1.5316	-0.355867825
79811	-1.5323	-0.355835119
79810	-1.533	-0.355802413
79809	-1.5337	-0.355769708
79808	-1.5344	-0.355737002
79807	-1.5351	-0.355704297
79806	-1.5358	-0.355671591
79805	-1.5365	-0.355638886
79804	-1.5372	-0.35560618
79803	-1.5379	-0.355573475
79802	-1.5386	-0.355540769
79801	-1.5393	-0.355508064
79800	-1.54	-0.355475358
79799	-1.5407	-0.355442653
79798	-1.5414	-0.355409947
79797	-1.5421	-0.355377241
79796	-1.5428	-0.355344536
79795	-1.5435	-0.35531183
79794	-1.5442	-0.355279125
79793	-1.5449	-0.355246419
79792	-1.5456	-0.355213714
79791	-1.5463	-0.355181008
79790	-1.547	-0.355148303
79789	-1.5477	-0.355115597
79788	-1.5484	-0.355082892
79787	-1.5491	-0.355050186
79786	-1.5498	-0.355017481
79785	-1.5505	-0.354984775
79784	-1.5512	-0.354952069
79783	-1.5519	-0.354919364
79782	-1.5526	-0.354886658
79781	-1.5533	-0.354853953
79780	-1.554	-0.354821247
79779	-1.5547	-0.354788542
79778	-1.5554	-0.354755836
79777	-1.5561	-0.354723131
79776	-1.5568	-0.354690425
79775	-1.5575	-0.35465772
79774	-1.5582	-0.354625014
79773	-1.5589	-0.354592309
79772	-1.5596	-0.354559603
79771	-1.5603	-0.354526897
79770	-1.561	-0.354494192
79769	-1.5617	-0.354461486
79768	-1.5624	-0.354428781
79767	-1.5631	-0.354396075
79766	-1.5638	-0.35436337
79765	-1.5645	-0.354330664
79764	-1.5652	-0.354297959
79763	-1.5659	-0.354265253
79762	-1.5666	-0.354232548
79761	-1.5673	-0.354199842
79760	-1.568	-0.354167137
79759	-1.5687	-0.354134431
79758	-1.5694	-0.354101725
79757	-1.5701	-0.35406902
79756	-1.5708	-0.354036314
79755	-1.5715	-0.354003609
79754	-1.5722	-0.353970903
79753	-1.5729	-0.353938198
79752	-1.5736	-0.353905492
79751	-1.5743	-0.353872787
79750	-1.575	-0.353840081
79749	-1.5757	-0.353807376
79748	-1.5764	-0.35377467
79747	-1.5771	-0.353741965
79746	-1.5778	-0.353709259
79745	-1.5785	-0.353676554
79744	-1.5792	-0.353643848
79743	-1.5799	-0.353611142
79742	-1.5806	-0.353578437
79741	-1.5813	-0.353545731
79740	-1.582	-0.353513026
79739	-1.5827	-0.35348032
79738	-1.5834	-0.353447615
79737	-1.5841	-0.353414909
79736	-1.5848	-0.353382204
79735	-1.5855	-0.353349498
79734	-1.5862	-0.353316793
79733	-1.5869	-0.353284087
79732	-1.5876	-0.353251382
79731	-1.5883	-0.353218676
79730	-1.589	-0.35318597
79729	-1.5897	-0.353153265
79728	-1.5904	-0.353120559
79727	-1.5911	-0.353087854
79726	-1.5918	-0.353055148
79725	-1.5925	-0.353022443
79724	-1.5932	-0.352989737
79723	-1.5939	-0.352957032
79722	-1.5946	-0.352924326
79721	-1.5953	-0.352891621
79720	-1.596	-0.352858915
79719	-1.5967	-0.35282621
79718	-1.5974	-0.352793504
79717	-1.5981	-0.352760798
79716	-1.5988	-0.352728093
79715	-1.5995	-0.352695387
79714	-1.6002	-0.352662682
79713	-1.6009	-0.352629976
79712	-1.6016	-0.352597271
79711	-1.6023	-0.352564565
79710	-1.603	-0.35253186
79709	-1.6037	-0.352499154
79708	-1.6044	-0.352466449
79707	-1.6051	-0.352433743
79706	-1.6058	-0.352401038
79705	-1.6065	-0.352368332
79704	-1.6072	-0.352335626
79703	-1.6079	-0.352302921
79702	-1.6086	-0.352270215
79701	-1.6093	-0.35223751
79700	-1.61	-0.352204804
79699	-1.6107	-0.352172099
79698	-1.6114	-0.352139393
79697	-1.6121	-0.352106688
79696	-1.6128	-0.352073982
79695	-1.6135	-0.352041277
79694	-1.6142	-0.352008571
79693	-1.6149	-0.351975866
79692	-1.6156	-0.35194316
79691	-1.6163	-0.351910454
79690	-1.617	-0.351877749
79689	-1.6177	-0.351845043
79688	-1.6184	-0.351812338
79687	-1.6191	-0.351779632
79686	-1.6198	-0.351746927
79685	-1.6205	-0.351714221
79684	-1.6212	-0.351681516
79683	-1.6219	-0.35164881
79682	-1.6226	-0.351616105
79681	-1.6233	-0.351583399
79680	-1.624	-0.351550694
79679	-1.6247	-0.351517988
79678	-1.6254	-0.351485283
79677	-1.6261	-0.351452577
79676	-1.6268	-0.351419871
79675	-1.6275	-0.351387166
79674	-1.6282	-0.35135446
79673	-1.6289	-0.351321755
79672	-1.6296	-0.351289049
79671	-1.6303	-0.351256344
79670	-1.631	-0.351223638
79669	-1.6317	-0.351190933
79668	-1.6324	-0.351158227
79667	-1.6331	-0.351125522
79666	-1.6338	-0.351092816
79665	-1.6345	-0.351060111
79664	-1.6352	-0.351027405
79663	-1.6359	-0.350994699
79662	-1.6366	-0.350961994
79661	-1.6373	-0.350929288
79660	-1.638	-0.350896583
79659	-1.6387	-0.350863877
79658	-1.6394	-0.350831172
79657	-1.6401	-0.350798466
79656	-1.6408	-0.350765761
79655	-1.6415	-0.350733055
79654	-1.6422	-0.35070035
79653	-1.6429	-0.350667644
79652	-1.6436	-0.350634939
79651	-1.6443	-0.350602233
79650	-1.645	-0.350569527
79649	-1.6457	-0.350536822
79648	-1.6464	-0.350504116
79647	-1.6471	-0.350471411
79646	-1.6478	-0.350438705
79645	-1.6485	-0.350406
79644	-1.6492	-0.350373294
79643	-1.6499	-0.350340589
79642	-1.6506	-0.350307883
79641	-1.6513	-0.350275178
79640	-1.652	-0.350242472
79639	-1.6527	-0.350209767
79638	-1.6534	-0.350177061
79637	-1.6541	-0.350144355
79636	-1.6548	-0.35011165
79635	-1.6555	-0.350078944
79634	-1.6562	-0.350046239
79633	-1.6569	-0.350013533
79632	-1.6576	-0.349980828
79631	-1.6583	-0.349948122
79630	-1.659	-0.349915417
79629	-1.6597	-0.349882711
79628	-1.6604	-0.349850006
79627	-1.6611	-0.3498173
79626	-1.6618	-0.349784595
79625	-1.6625	-0.349751889
79624	-1.6632	-0.349719183
79623	-1.6639	-0.349686478
79622	-1.6646	-0.349653772
79621	-1.6653	-0.349621067
79620	-1.666	-0.349588361
79619	-1.6667	-0.349555656
79618	-1.6674	-0.34952295
79617	-1.6681	-0.349490245
79616	-1.6688	-0.349457539
79615	-1.6695	-0.349424834
79614	-1.6702	-0.349392128
79613	-1.6709	-0.349359423
79612	-1.6716	-0.349326717
79611	-1.6723	-0.349294012
79610	-1.673	-0.349261306
79609	-1.6737	-0.3492286
79608	-1.6744	-0.349195895
79607	-1.6751	-0.349163189
79606	-1.6758	-0.349130484
79605	-1.6765	-0.349097778
79604	-1.6772	-0.349065073
79603	-1.6779	-0.349032367
79602	-1.6786	-0.348999662
79601	-1.6793	-0.348966956
79600	-1.68	-0.348934251
79599	-1.6807	-0.348901545
79598	-1.6814	-0.34886884
79597	-1.6821	-0.348836134
79596	-1.6828	-0.348803428
79595	-1.6835	-0.348770723
79594	-1.6842	-0.348738017
79593	-1.6849	-0.348705312
79592	-1.6856	-0.348672606
79591	-1.6863	-0.348639901
79590	-1.687	-0.348607195
79589	-1.6877	-0.34857449
79588	-1.6884	-0.348541784
79587	-1.6891	-0.348509079
79586	-1.6898	-0.348476373
79585	-1.6905	-0.348443668
79584	-1.6912	-0.348410962
79583	-1.6919	-0.348378256
79582	-1.6926	-0.348345551
79581	-1.6933	-0.348312845
79580	-1.694	-0.34828014
79579	-1.6947	-0.348247434
79578	-1.6954	-0.348214729
79577	-1.6961	-0.348182023
79576	-1.6968	-0.348149318
79575	-1.6975	-0.348116612
79574	-1.6982	-0.348083907
79573	-1.6989	-0.348051201
79572	-1.6996	-0.348018496
79571	-1.7003	-0.34798579
79570	-1.701	-0.347953084
79569	-1.7017	-0.347920379
79568	-1.7024	-0.347887673
79567	-1.7031	-0.347854968
79566	-1.7038	-0.347822262
79565	-1.7045	-0.347789557
79564	-1.7052	-0.347756851
79563	-1.7059	-0.347724146
79562	-1.7066	-0.34769144
79561	-1.7073	-0.347658735
79560	-1.708	-0.347626029
79559	-1.7087	-0.347593324
79558	-1.7094	-0.347560618
79557	-1.7101	-0.347527912
79556	-1.7108	-0.347495207
79555	-1.7115	-0.347462501
79554	-1.7122	-0.347429796
79553	-1.7129	-0.34739709
79552	-1.7136	-0.347364385
79551	-1.7143	-0.347331679
79550	-1.715	-0.347298974
79549	-1.7157	-0.347266268
79548	-1.7164	-0.347233563
79547	-1.7171	-0.347200857
79546	-1.7178	-0.347168152
79545	-1.7185	-0.347135446
79544	-1.7192	-0.34710274
79543	-1.7199	-0.347070035
79542	-1.7206	-0.347037329
79541	-1.7213	-0.347004624
79540	-1.722	-0.346971918
79539	-1.7227	-0.346939213
79538	-1.7234	-0.346906507
79537	-1.7241	-0.346873802
79536	-1.7248	-0.346841096
79535	-1.7255	-0.346808391
79534	-1.7262	-0.346775685
79533	-1.7269	-0.34674298
79532	-1.7276	-0.346710274
79531	-1.7283	-0.346677569
79530	-1.729	-0.346644863
